PRODUCTID,Product Name,Product Owner,Product Code,Product Active,Product Manufacturer,Product Category,Created Time,Modified Time,Cost,Taxable,Commission Rate,Quantity Ordered,Quantity In Stock,Reorder Level,Quantity In Demand,Cost of Stocks in hand,Need Replenishment
16001718,front garden product,Augustine Paul,P1719,No,"Johnes Inc.,",Auto Products,"27 Oct, 2020 07:26:47","07 Jan, 2021 08:32:30",$100.35,No,$49.62,37,29,10,5,"$2,910.15",No
16001719,fuel gauge,Jasmine Frank,P1720,No,LexPon Inc.,Auto Products,"25 May, 2020 04:23:58","26 May, 2020 11:14:42",$814.78,No,$54.02,22,39,30,13,"$31,776.42",No
16001720,furniture polish,Jasmine Frank,P1721,No,LexPon Inc.,Auto Products,"02 Sep, 2019 01:12:28","13 Feb, 2021 07:50:33",$253.87,No,$65.18,43,32,10,8,"$8,123.84",No
16001721,fuse,Augustine Paul,P1722,Yes,Lamport Corp,Home Office,"19 Jan, 2020 02:09:12","14 Jul, 2020 02:50:29","$1,514.53",No,$34.74,11,17,10,8,"$25,747.01",No
16001722,fuse box,Rozario Diego,P1723,No,"Johnes Inc.,",Home Office,"10 Feb, 2021 11:50:34","11 Feb, 2021 09:51:55","$1,389.30",No,$25.45,5,26,30,10,"$36,121.80",Yes
16001723,games console,Tina Thomas,P1724,No,NYC Ltd.,Home Office,"04 Jul, 2019 09:44:50","28 Jul, 2020 03:45:17",$292.00,Yes,$44.30,46,5,10,10,"$1,460.00",Yes
16001724,garage product,Tina Thomas,P1725,Yes,"Johnes Inc.,",Home Office,"15 Nov, 2020 03:41:26","19 Mar, 2021 01:34:21","$1,916.85",Yes,$4.11,26,13,20,13,"$24,919.05",Yes
16001725,garden furniture product,Thomas Mondrake,P1726,No,AltvetPet Inc.,Home Office,"28 Nov, 2019 12:48:12","09 Jan, 2021 09:10:37","$1,760.21",No,$80.52,14,34,10,13,"$59,847.14",No
16001726,gas,Harold Pawlan,P1727,Yes,Indiana Ltd.,Home Office,"21 Dec, 2020 09:42:23","02 Mar, 2021 08:42:13","$1,462.55",No,$18.78,33,23,30,1,"$33,638.65",Yes
16001727,gas bill product,Thomas Mondrake,P1728,Yes,Lamport Corp,Home Office,"24 Feb, 2021 11:28:00","02 Mar, 2021 04:32:29","$1,739.21",Yes,$5.34,13,13,10,12,"$22,609.73",No
16001728,gas fire,Rozario Diego,P1729,No,Lamport Corp,Home Office,"04 Oct, 2019 07:32:52","08 Jan, 2020 04:19:24","$1,634.13",Yes,$70.16,32,20,10,14,"$32,682.60",No
16001729,gate product,Jasmine Frank,P1730,Yes,AltvetPet Inc.,Home Office,"09 Oct, 2020 11:55:33","24 Nov, 2020 11:41:39","$1,284.24",Yes,$93.44,49,37,20,1,"$47,516.88",No
16001730,gear box,Lazar Mathew,P1731,No,LexPon Inc.,Home Office,"20 Apr, 2021 11:46:43","21 Apr, 2021 02:39:06","$1,656.53",No,$84.45,1,34,20,12,"$56,322.02",No
16001731,gear stick,Roger Terrence,P1732,Yes,Indiana Ltd.,Home Office,"28 Oct, 2019 06:00:16","29 Jun, 2020 05:46:46","$1,428.25",No,$73.62,21,28,10,9,"$39,991.00",No
16001732,gin,Augustine Paul,P1733,Yes,AltvetPet Inc.,Home Office,"15 Mar, 2020 07:01:44","19 Oct, 2020 11:46:39",$885.08,No,$12.45,10,26,20,1,"$23,012.08",No
16001733,glasses,David Love,P1734,Yes,Lamport Corp,Home Office,"30 Nov, 2019 03:44:57","19 Sep, 2020 07:16:24",$981.20,Yes,$62.25,3,24,20,5,"$23,548.80",No
16001734,gloves,Thomas Mondrake,P1735,No,Lamport Corp,Home Office,"21 Dec, 2020 02:00:56","20 Feb, 2021 01:22:47","$1,767.58",No,$83.52,28,32,20,4,"$56,562.56",No
16001735,glue,David Love,P1736,No,MetBeat Corp,Home Office,"13 Dec, 2019 01:40:14","30 Sep, 2020 02:11:37","$1,602.73",No,$3.93,41,35,10,14,"$56,095.55",No
16001736,gold,Roger Terrence,P1737,Yes,Indiana Ltd.,Home Office,"24 Jul, 2019 02:24:08","03 Aug, 2020 04:29:41","$1,687.98",Yes,$39.24,2,32,30,9,"$54,015.36",No
16001737,gong,David Love,P1738,Yes,AltvetPet Inc.,Home Office,"29 Apr, 2020 05:30:24","04 Nov, 2020 07:30:11",$949.52,No,$70.74,44,25,20,13,"$23,738.00",No
16001738,grand piano,Jasmine Frank,P1739,Yes,MetBeat Corp,Home Office,"13 Jul, 2019 01:24:28","07 Sep, 2019 06:45:20",$278.39,No,$24.69,33,11,20,17,"$3,062.29",Yes
16001739,gravel,Harold Pawlan,P1740,No,NYC Ltd.,Home Office,"24 Jul, 2020 04:26:26","02 Mar, 2021 05:08:47","$1,726.96",Yes,$38.23,43,27,20,5,"$46,627.92",No
16001740,gravel product,Tina Thomas,P1741,Yes,NYC Ltd.,Home Office,"16 Jul, 2020 02:25:00","03 Sep, 2020 09:19:43",$194.89,Yes,$12.38,34,11,20,17,"$2,143.79",Yes
16001741,greenhouse product,Tina Thomas,P1742,No,LexPon Inc.,Home Office,"10 Jan, 2021 02:28:53","24 Feb, 2021 04:29:57",$164.93,No,$94.89,14,9,20,6,"$1,484.37",Yes
16001742,grill,Tina Thomas,P1743,Yes,LexPon Inc.,Home Office,"08 Sep, 2019 12:26:59","06 Apr, 2021 04:00:58","$1,901.31",No,$93.69,14,2,20,17,"$3,802.62",Yes
16001743,guitar,Jasmine Frank,P1744,No,"Johnes Inc.,",Home Office,"06 Aug, 2020 03:03:19","09 Mar, 2021 04:27:15","$1,315.17",Yes,$70.09,36,11,20,5,"$14,466.87",Yes
16001744,guttering product,Lazar Mathew,P1745,Yes,Indiana Ltd.,Home Office,"21 Apr, 2020 02:50:36","05 Apr, 2021 08:38:25",$138.94,No,$23.88,11,30,10,14,"$4,168.20",No
16001745,hair band,Lazar Mathew,P1746,Yes,"Johnes Inc.,",Home Office,"11 Jun, 2019 05:34:38","22 Nov, 2019 11:47:54","$1,559.20",Yes,$28.11,7,27,10,18,"$42,098.40",No
16001746,hair tie,Pete Zachariah,P1747,Yes,MetBeat Corp,Home Office,"03 Oct, 2019 07:32:01","26 Jul, 2020 09:51:49",$708.83,Yes,$12.07,25,18,10,19,"$12,758.94",No
16001747,hairbrush,Harold Pawlan,P1748,Yes,Indiana Ltd.,Home Office,"29 Mar, 2020 07:22:00","06 May, 2020 12:54:00","$1,339.22",Yes,$63.61,17,26,20,8,"$34,819.72",No
16001748,hall product,Santa Cruz Clara,P1749,Yes,MetBeat Corp,Home Office,"18 Apr, 2021 03:55:30","20 Apr, 2021 08:56:48",$528.60,No,$12.54,27,33,30,7,"$17,443.80",No
16001749,hammer,Roger Terrence,P1750,No,Indiana Ltd.,Home Office,"15 Jan, 2021 02:38:26","16 Mar, 2021 01:32:11",$177.50,No,$84.92,28,21,30,10,"$3,727.50",Yes
16001750,handbag,Lazar Mathew,P1751,No,Indiana Ltd.,Home Office,"20 May, 2019 08:06:29","12 Mar, 2021 07:38:13",$260.70,No,$67.15,20,20,30,7,"$5,214.00",Yes
16001751,handbrake,Tina Thomas,P1752,No,Lamport Corp,Home Office,"11 Nov, 2020 06:26:28","26 Dec, 2020 01:02:50","$1,696.70",No,$93.63,42,36,30,4,"$61,081.20",No
16001752,handkerchief,Jasmine Frank,P1753,Yes,Lamport Corp,Home Office,"25 Dec, 2020 08:56:56","10 Mar, 2021 12:42:18",$978.10,Yes,$95.06,13,1,20,14,$978.10,Yes
16001753,hanging basket product,Thomas Mondrake,P1754,No,AltvetPet Inc.,Home Office,"19 Feb, 2021 04:42:49","21 Feb, 2021 02:08:44",$615.55,Yes,$9.17,23,21,20,10,"$12,926.55",No
16001754,hard drive,Roger Terrence,P1755,Yes,"Johnes Inc.,",Home Office,"26 Jul, 2019 05:23:58","02 Feb, 2021 01:13:16","$1,595.78",No,$81.88,35,3,30,3,"$4,787.34",Yes
16001755,harmonica,Tina Thomas,P1756,Yes,"Johnes Inc.,",Home Office,"23 Jun, 2020 10:50:42","05 Apr, 2021 06:35:12",$697.14,Yes,$12.01,22,6,10,11,"$4,182.84",Yes
16001756,harp,Pete Zachariah,P1757,Yes,AltvetPet Inc.,Home Office,"19 Jan, 2020 01:37:38","06 Dec, 2020 11:37:56","$1,585.21",No,$13.63,35,12,20,7,"$19,022.52",Yes
16001757,hat,Tina Thomas,P1758,Yes,AltvetPet Inc.,Home Office,"10 Jul, 2020 09:30:23","17 Sep, 2020 08:52:28","$1,176.58",Yes,$95.21,43,14,10,10,"$16,472.12",No
16001758,hedge product,Tina Thomas,P1759,Yes,Lamport Corp,Stationary,"16 Nov, 2020 06:43:17","28 Nov, 2020 04:17:48","$1,614.34",Yes,$1.25,46,35,20,4,"$56,501.90",No
16001759,helium,Rozario Diego,P1760,No,Indiana Ltd.,Stationary,"01 Aug, 2020 01:25:25","08 Mar, 2021 10:48:27",$990.62,Yes,$90.04,26,24,30,4,"$23,774.88",Yes
16001760,high heels,Santa Cruz Clara,P1761,Yes,MetBeat Corp,Stationary,"15 Jun, 2019 04:18:27","08 Oct, 2019 08:25:41","$1,461.33",Yes,$5.28,36,25,20,3,"$36,533.25",No
16001761,high-heeled shoes,Tina Thomas,P1762,No,AltvetPet Inc.,Stationary,"11 Jun, 2020 08:28:24","22 Jul, 2020 09:56:21",$654.66,Yes,$70.09,21,28,30,15,"$18,330.48",Yes
16001762,hoe product,Augustine Paul,P1763,No,NYC Ltd.,Stationary,"08 Apr, 2020 08:58:39","09 Sep, 2020 06:09:28",$520.03,Yes,$33.15,26,15,30,17,"$7,800.45",Yes
16001763,hoover,Jasmine Frank,P1764,Yes,Lamport Corp,Stationary,"21 Oct, 2019 06:32:36","27 Feb, 2020 04:23:38",$415.54,Yes,$81.19,3,26,20,17,"$10,804.04",No
16001764,hoover bag,David Love,P1765,No,Lamport Corp,Stationary,"13 Apr, 2020 08:53:49","30 Jan, 2021 09:04:40",$417.37,Yes,$11.80,36,19,30,1,"$7,930.03",Yes
16001765,horn,Rozario Diego,P1766,No,Indiana Ltd.,Stationary,"30 Aug, 2020 04:00:08","28 Nov, 2020 03:46:04","$1,565.85",Yes,$26.27,14,13,10,8,"$20,356.05",No
16001766,hose product,Augustine Paul,P1767,Yes,"Johnes Inc.,",Stationary,"02 Sep, 2019 07:52:13","18 Sep, 2020 12:43:47",$109.53,No,$48.64,3,17,20,15,"$1,862.01",Yes
16001767,hosepipe product,Thomas Mondrake,P1768,No,Indiana Ltd.,Stationary,"24 May, 2019 02:35:27","16 Mar, 2020 05:50:38",$286.46,Yes,$64.37,27,23,20,12,"$6,588.58",No
16001768,hot tap,Pete Zachariah,P1769,Yes,AltvetPet Inc.,Stationary,"08 Jun, 2020 04:39:52","11 Apr, 2021 03:34:27",$190.65,No,$42.74,2,22,20,12,"$4,194.30",No
16001769,houseplant,Santa Cruz Clara,P1770,No,Lamport Corp,Stationary,"20 May, 2020 04:10:57","20 Jul, 2020 10:40:34",$831.96,Yes,$67.05,21,3,20,1,"$2,495.88",Yes
16001770,hydrogen,Tina Thomas,P1771,Yes,LexPon Inc.,Stationary,"03 Feb, 2021 10:37:46","19 Apr, 2021 06:50:42",$856.41,No,$20.52,13,28,20,7,"$23,979.48",No
16001771,ice,Tina Thomas,P1772,No,Lamport Corp,Stationary,"04 Mar, 2021 08:51:12","09 Mar, 2021 12:48:27",$317.87,No,$46.00,46,30,20,6,"$9,536.10",No
16001772,ignition,Roger Terrence,P1773,No,NYC Ltd.,Stationary,"13 Dec, 2020 08:57:53","08 Feb, 2021 03:52:19","$1,465.92",No,$11.02,26,28,10,18,"$41,045.76",No
16001773,ironing board,Santa Cruz Clara,P1774,No,Indiana Ltd.,Stationary,"21 Mar, 2020 07:52:11","22 Jan, 2021 08:37:55","$1,321.63",Yes,$10.10,2,19,30,11,"$25,110.97",Yes
16001774,jacket,Rozario Diego,P1775,Yes,"Johnes Inc.,",Stationary,"24 Jun, 2020 10:56:07","23 Jul, 2020 04:13:14","$1,039.48",No,$21.59,19,14,30,2,"$14,552.72",Yes
16001775,jar,Harold Pawlan,P1776,Yes,Lamport Corp,Stationary,"29 May, 2019 09:26:48","08 Jan, 2020 04:51:18","$1,973.98",No,$66.65,28,38,20,15,"$75,011.24",No
16001776,jeans,Lazar Mathew,P1777,No,MetBeat Corp,Stationary,"21 Sep, 2020 09:34:35","13 Feb, 2021 12:01:29",$107.83,Yes,$39.51,32,15,20,9,"$1,617.45",Yes
16001777,jug,Tina Thomas,P1778,No,NYC Ltd.,Stationary,"06 Nov, 2019 02:21:13","30 Jan, 2021 12:04:31","$1,363.41",No,$95.45,44,7,10,4,"$9,543.87",Yes
16001778,jumper,Harold Pawlan,P1779,No,NYC Ltd.,Stationary,"18 Jan, 2021 12:16:51","17 Feb, 2021 09:21:52","$1,084.63",No,$11.57,30,32,20,17,"$34,708.16",No
16001779,keyring,Roger Terrence,P1780,No,MetBeat Corp,Stationary,"10 May, 2019 10:50:06","04 Feb, 2020 04:01:22","$1,381.16",Yes,$13.21,33,19,20,14,"$26,242.04",Yes
16001780,keys,Santa Cruz Clara,P1781,Yes,"Johnes Inc.,",Stationary,"31 Jul, 2019 05:30:56","30 Nov, 2019 11:44:56","$1,544.17",Yes,$50.08,14,23,10,9,"$35,515.91",No
16001781,kitchen product,Pete Zachariah,P1782,Yes,Lamport Corp,Stationary,"30 Sep, 2020 02:29:42","09 Apr, 2021 09:31:46","$1,318.21",Yes,$67.16,37,17,20,18,"$22,409.57",Yes
16001782,kitchen roll,Tina Thomas,P1783,Yes,"Johnes Inc.,",Stationary,"09 Jan, 2020 02:02:27","28 Jan, 2020 02:34:12","$1,840.55",Yes,$1.53,47,31,20,4,"$57,057.05",No
16001783,knickers,Santa Cruz Clara,P1784,No,AltvetPet Inc.,Stationary,"02 Aug, 2019 04:12:46","06 Aug, 2020 11:33:15",$487.52,No,$42.93,45,27,20,16,"$13,163.04",No
16001784,lace,Augustine Paul,P1785,Yes,MetBeat Corp,Stationary,"06 Sep, 2019 11:10:23","16 Nov, 2020 02:39:48","$1,619.94",Yes,$61.30,39,28,10,16,"$45,358.32",No
16001785,ladder,Augustine Paul,P1786,Yes,"Johnes Inc.,",Stationary,"15 Jul, 2019 05:09:20","13 Feb, 2020 02:06:40","$1,554.51",No,$53.95,16,25,30,17,"$38,862.75",Yes
16001786,lager,Harold Pawlan,P1787,No,Lamport Corp,Stationary,"07 Apr, 2021 11:16:32","15 Apr, 2021 12:41:54",$112.76,Yes,$49.18,20,31,20,7,"$3,495.56",No
16001787,lamp,Santa Cruz Clara,P1788,No,Indiana Ltd.,Stationary,"30 May, 2020 10:23:58","18 Apr, 2021 10:25:50",$642.42,No,$23.92,39,28,10,8,"$17,987.76",No
16001788,lampshade,Thomas Mondrake,P1789,Yes,Indiana Ltd.,Stationary,"08 Sep, 2019 04:50:19","29 Jan, 2021 05:22:19","$1,782.33",Yes,$45.38,42,32,30,7,"$57,034.56",No
16001789,landing product,Harold Pawlan,P1790,Yes,"Johnes Inc.,",Stationary,"03 Sep, 2020 10:35:03","05 Oct, 2020 08:03:36",$511.79,No,$0.89,13,29,20,12,"$14,841.91",No
16001790,laptop,Thomas Mondrake,P1791,No,"Johnes Inc.,",Stationary,"25 Jun, 2020 01:42:50","08 Mar, 2021 01:20:58",$697.25,No,$39.72,36,18,20,7,"$12,550.50",Yes
16001791,lavatory product,Lazar Mathew,P1792,No,LexPon Inc.,Stationary,"04 Mar, 2021 02:19:40","19 Mar, 2021 02:39:38",$812.66,Yes,$53.06,18,21,10,19,"$17,065.86",No
16001792,lawn mower product,Tina Thomas,P1793,Yes,MetBeat Corp,Stationary,"13 Apr, 2021 11:34:37","17 Apr, 2021 07:50:57","$1,744.55",No,$59.89,41,35,30,19,"$61,059.25",No
16001793,lawn product,Thomas Mondrake,P1794,No,"Johnes Inc.,",Stationary,"22 Apr, 2020 08:08:34","20 Nov, 2020 05:34:15",$895.70,Yes,$23.19,45,19,30,17,"$17,018.30",Yes
16001794,lead,David Love,P1795,No,"Johnes Inc.,",Stationary,"04 Sep, 2020 08:05:56","05 Feb, 2021 12:02:49",$458.81,Yes,$70.43,25,30,20,6,"$13,764.30",No
16001795,leather,Harold Pawlan,P1796,No,MetBeat Corp,Stationary,"02 Aug, 2020 04:40:39","10 Mar, 2021 12:36:02",$483.89,No,$28.00,6,32,20,2,"$15,484.48",No
16001796,leather jacket,Tina Thomas,P1797,Yes,MetBeat Corp,Stationary,"16 Jan, 2021 11:03:56","17 Feb, 2021 10:01:23","$1,117.20",Yes,$31.14,36,19,30,17,"$21,226.80",Yes
16001797,letterbox product,Tina Thomas,P1798,No,MetBeat Corp,Stationary,"20 Sep, 2019 07:09:10","25 Sep, 2020 10:41:51","$1,090.79",No,$2.89,13,14,10,8,"$15,271.06",No
16001798,light bulb,Pete Zachariah,P1799,No,Lamport Corp,Stationary,"27 May, 2019 08:11:20","11 Aug, 2020 11:05:27",$757.13,Yes,$75.16,36,27,30,10,"$20,442.51",Yes
16001799,light switch,Santa Cruz Clara,P1800,No,MetBeat Corp,Stationary,"27 Sep, 2020 09:30:07","17 Apr, 2021 12:05:03",$466.14,No,$11.73,48,14,10,16,"$6,525.96",No
16001800,linen,Pete Zachariah,P1801,No,NYC Ltd.,Stationary,"11 Jul, 2020 08:09:23","28 Nov, 2020 11:51:19","$1,020.85",Yes,$26.77,7,22,30,3,"$22,458.70",Yes
16001801,lipstick,Tina Thomas,P1802,No,MetBeat Corp,Stationary,"12 Feb, 2021 04:04:15","22 Mar, 2021 05:24:28",$470.06,Yes,$71.18,15,16,10,19,"$7,520.96",No
16001802,liqueur,David Love,P1803,No,Lamport Corp,Stationary,"07 May, 2020 03:26:04","21 Apr, 2021 07:19:41","$1,860.00",Yes,$96.08,34,20,20,13,"$37,200.00",No
16001803,living room product,Tina Thomas,P1804,Yes,Indiana Ltd.,Stationary,"07 May, 2019 06:17:43","21 Jul, 2020 11:00:33","$1,755.92",Yes,$72.31,43,36,10,9,"$63,213.12",No
16001804,loft product,Thomas Mondrake,P1805,No,AltvetPet Inc.,Stationary,"26 May, 2020 11:57:22","04 Sep, 2020 09:28:08",$810.60,No,$84.55,42,33,20,12,"$26,749.80",No
16001805,logs product,Santa Cruz Clara,P1806,Yes,MetBeat Corp,Stationary,"30 Apr, 2020 04:01:24","26 Feb, 2021 08:09:29","$1,060.68",Yes,$14.41,42,6,10,5,"$6,364.08",Yes
16001806,lounge product,Tina Thomas,P1807,Yes,"Johnes Inc.,",Stationary,"15 Jan, 2020 03:06:35","23 Mar, 2021 04:04:30",$305.61,Yes,$25.27,33,1,20,13,$305.61,Yes
16001807,magnesium,Thomas Mondrake,P1808,Yes,AltvetPet Inc.,Stationary,"08 Jun, 2020 06:27:07","25 Dec, 2020 02:46:00","$1,751.36",Yes,$20.28,26,33,10,10,"$57,794.88",No
16001808,makeup,Lazar Mathew,P1809,Yes,NYC Ltd.,Stationary,"05 Apr, 2020 05:02:39","17 Oct, 2020 11:06:21","$1,777.59",No,$52.66,49,12,20,15,"$21,331.08",Yes
16001809,man-made fibres,Rozario Diego,P1810,No,"Johnes Inc.,",Stationary,"16 Aug, 2019 06:17:09","21 Apr, 2021 07:47:50",$498.74,No,$86.74,18,23,10,10,"$11,471.02",No
16001810,manual,Lazar Mathew,P1811,Yes,"Johnes Inc.,",Stationary,"26 Feb, 2021 05:05:19","03 Mar, 2021 05:22:09","$1,618.36",Yes,$37.40,3,1,30,7,"$1,618.36",Yes
16001811,marble,Roger Terrence,P1812,Yes,Lamport Corp,Stationary,"29 Jun, 2020 11:07:18","29 Jul, 2020 12:44:14",$350.68,Yes,$96.32,44,36,20,2,"$12,624.48",No
16001812,martini,Santa Cruz Clara,P1813,No,Indiana Ltd.,Stationary,"08 Aug, 2019 09:43:48","09 Feb, 2020 07:58:38","$1,692.61",No,$99.53,37,17,30,15,"$28,774.37",Yes
16001813,matches,Tina Thomas,P1814,No,"Johnes Inc.,",Stationary,"24 Jan, 2021 02:39:44","27 Mar, 2021 05:48:40","$1,879.77",No,$9.67,27,37,10,3,"$69,551.49",No
16001814,mattress,Pete Zachariah,P1815,No,Indiana Ltd.,Stationary,"09 Mar, 2020 08:32:35","23 Dec, 2020 10:28:55",$861.87,Yes,$64.29,25,9,20,18,"$7,756.83",Yes
16001815,mercury,Rozario Diego,P1816,No,Indiana Ltd.,Stationary,"11 Sep, 2019 09:12:23","08 Dec, 2019 12:52:59","$1,211.84",No,$80.78,28,32,20,10,"$38,778.88",No
16001816,metal,Augustine Paul,P1817,No,MetBeat Corp,Stationary,"07 Feb, 2020 06:30:44","09 Oct, 2020 05:21:10",$916.18,No,$22.58,19,23,10,10,"$21,072.14",No
16001817,meths,Pete Zachariah,P1818,No,AltvetPet Inc.,Stationary,"27 Jul, 2020 12:51:09","29 Nov, 2020 02:15:31",$170.41,No,$45.90,41,28,10,4,"$4,771.48",No
16001818,methylated spirits,Harold Pawlan,P1819,Yes,Lamport Corp,Stationary,"22 Nov, 2019 01:56:05","02 Jun, 2020 06:14:17","$1,542.91",No,$78.02,12,35,10,7,"$54,001.85",No
16001819,miniskirt,Jasmine Frank,P1820,No,MetBeat Corp,Stationary,"27 Apr, 2020 07:39:50","07 Sep, 2020 07:30:23",$144.77,No,$26.18,49,16,30,1,"$2,316.32",Yes
16001820,monitor,Augustine Paul,P1821,No,AltvetPet Inc.,Stationary,"11 Aug, 2019 10:28:57","12 Oct, 2020 10:20:21",$139.07,No,$35.70,34,33,20,5,"$4,589.31",No
16001821,mop,Jasmine Frank,P1822,Yes,AltvetPet Inc.,Stationary,"07 Apr, 2019 10:30:18","20 Apr, 2019 08:02:02","$1,029.59",Yes,$79.17,4,20,20,9,"$20,591.80",No
16001822,mouse,Augustine Paul,P1823,No,Indiana Ltd.,Stationary,"27 May, 2019 02:43:28","15 Jul, 2019 10:30:14","$1,744.08",Yes,$98.17,46,23,20,13,"$40,113.84",No
16001823,mouth organ,Tina Thomas,P1824,No,NYC Ltd.,Stationary,"30 Jan, 2020 01:45:54","14 Jun, 2020 04:49:32",$608.08,Yes,$88.23,1,29,30,4,"$17,634.32",Yes
16001824,mud,Roger Terrence,P1825,No,Lamport Corp,Stationary,"30 May, 2019 03:17:54","21 Aug, 2020 08:27:04","$1,782.78",No,$75.67,46,19,20,13,"$33,872.82",Yes
16001825,mug,Lazar Mathew,P1826,Yes,LexPon Inc.,Stationary,"23 Mar, 2020 06:38:02","02 Jan, 2021 06:11:39",$671.99,Yes,$78.04,1,15,20,5,"$10,079.85",Yes
16001826,nail,Pete Zachariah,P1827,No,"Johnes Inc.,",Stationary,"14 Mar, 2021 04:01:15","19 Mar, 2021 01:54:15","$1,389.12",Yes,$22.07,47,5,30,16,"$6,945.60",Yes
16001827,necklace,Lazar Mathew,P1828,Yes,Lamport Corp,Stationary,"18 Sep, 2020 03:52:35","04 Jan, 2021 11:27:53",$872.55,No,$22.97,19,26,20,6,"$22,686.30",No
16001828,needle,Pete Zachariah,P1829,No,LexPon Inc.,Stationary,"19 Nov, 2019 10:59:26","23 Dec, 2019 04:43:55",$314.85,No,$55.22,39,24,30,10,"$7,556.40",Yes
16001829,nickel,Tina Thomas,P1830,Yes,LexPon Inc.,Stationary,"21 Dec, 2019 07:15:57","24 Dec, 2019 12:12:28",$424.40,Yes,$2.05,38,32,10,4,"$13,580.80",No
16001830,nightdress,Pete Zachariah,P1831,No,"Johnes Inc.,",Stationary,"31 Jan, 2021 04:25:10","27 Feb, 2021 01:12:14","$1,642.06",Yes,$14.45,18,28,20,18,"$45,977.68",No
16001831,nylon,Thomas Mondrake,P1832,No,Indiana Ltd.,Stationary,"01 Oct, 2019 02:58:44","09 Apr, 2021 10:53:11",$684.85,No,$53.23,6,20,10,17,"$13,697.00",No
16001832,nitrogen,Santa Cruz Clara,P1833,Yes,"Johnes Inc.,",Stationary,"25 Dec, 2020 08:04:50","17 Mar, 2021 05:53:52",$502.41,No,$58.52,21,35,10,19,"$17,584.35",No
16001833,nut,Santa Cruz Clara,P1834,Yes,AltvetPet Inc.,Stationary,"15 Feb, 2021 12:24:30","12 Mar, 2021 03:46:38","$1,369.13",Yes,$27.07,16,10,10,2,"$13,691.30",No
16001834,nylon,Jasmine Frank,P1835,No,AltvetPet Inc.,Stationary,"03 May, 2019 06:24:22","05 Dec, 2019 07:59:21",$183.59,No,$58.57,38,23,30,8,"$4,222.57",Yes
16001835,oboe,Pete Zachariah,P1836,No,MetBeat Corp,Stationary,"04 Feb, 2021 12:57:55","22 Feb, 2021 07:00:49",$972.73,No,$97.64,36,21,10,1,"$20,427.33",No
16001836,oil,Tina Thomas,P1837,Yes,NYC Ltd.,Stationary,"10 Jan, 2020 01:24:09","23 Aug, 2020 07:22:45",$185.48,No,$3.57,13,24,30,6,"$4,451.52",Yes
16001837,orchard product,Tina Thomas,P1838,Yes,AltvetPet Inc.,Stationary,"19 May, 2019 04:27:32","20 Nov, 2020 01:25:24","$1,571.95",Yes,$97.43,31,30,20,18,"$47,158.50",No
16001838,organ,Tina Thomas,P1839,Yes,LexPon Inc.,Stationary,"25 Mar, 2020 09:24:44","09 Jan, 2021 09:55:07",$291.59,Yes,$81.97,41,5,20,17,"$1,457.95",Yes
16001839,ornament,Roger Terrence,P1840,No,LexPon Inc.,Stationary,"26 Jan, 2021 05:47:10","04 Feb, 2021 02:28:19",$759.04,Yes,$95.00,18,32,10,10,"$24,289.28",No
16001840,overalls,Lazar Mathew,P1841,Yes,Lamport Corp,Stationary,"05 Mar, 2020 04:36:53","11 Mar, 2020 04:36:32",$466.99,Yes,$82.40,33,23,20,15,"$10,740.77",No
16001841,overcoat,Roger Terrence,P1842,Yes,MetBeat Corp,Stationary,"17 Oct, 2020 10:16:18","30 Oct, 2020 03:23:35","$1,993.01",Yes,$8.48,45,15,10,17,"$29,895.15",No
16001842,oxygen,Tina Thomas,P1843,Yes,MetBeat Corp,Stationary,"10 Apr, 2020 03:07:39","15 Jun, 2020 09:27:00","$1,361.38",No,$97.78,18,17,20,5,"$23,143.46",Yes
16001843,paint,Santa Cruz Clara,P1844,Yes,LexPon Inc.,Stationary,"23 Dec, 2020 10:57:34","01 Jan, 2021 05:51:26","$1,529.06",Yes,$39.08,48,32,10,10,"$48,929.92",No
16001844,paint brush,Roger Terrence,P1845,Yes,MetBeat Corp,Stationary,"21 Aug, 2020 02:19:49","24 Sep, 2020 12:51:23",$936.51,No,$85.94,12,16,10,8,"$14,984.16",No
16001845,painting,Thomas Mondrake,P1846,No,Indiana Ltd.,Stationary,"15 Feb, 2021 02:31:37","21 Feb, 2021 07:11:04","$1,710.15",Yes,$28.62,33,14,20,18,"$23,942.10",Yes
16001846,pair of shoes,David Love,P1847,No,Lamport Corp,Stationary,"18 Oct, 2020 05:52:42","07 Feb, 2021 01:24:58","$1,089.54",No,$43.93,23,28,30,11,"$30,507.12",Yes
16001847,pair of trousers,Tina Thomas,P1848,Yes,"Johnes Inc.,",Stationary,"30 Aug, 2019 04:00:53","18 Jan, 2021 12:56:07",$736.24,Yes,$81.64,18,16,20,19,"$11,779.84",Yes
16001848,paper,Rozario Diego,P1849,No,LexPon Inc.,Stationary,"20 Apr, 2019 01:58:56","29 Apr, 2019 02:05:10",$808.77,No,$82.73,3,22,30,6,"$17,792.94",Yes
16001849,paraffin,Santa Cruz Clara,P1850,No,Lamport Corp,Stationary,"25 Jul, 2020 03:45:42","15 Jan, 2021 12:13:55","$1,418.00",Yes,$38.30,3,31,10,6,"$43,958.00",No
16001850,path product,Rozario Diego,P1851,No,Indiana Ltd.,Stationary,"24 Apr, 2019 11:14:58","10 Oct, 2020 07:42:36","$1,401.08",No,$95.45,22,17,30,1,"$23,818.36",Yes
