SALESORDERID,Subject,Sales Order Owner,Status,Due Date,Sub Total,Discount,Tax,Adjustments,Grand Total,Created Time,Modified Time,Is Delayed?,Age In Days,Age Tier,,,,,,,,
21001621,ZR-1543947-Barcelona Ottoman only (Aniline Grey),Roger Terrence,Delivered,03-05-2021 10:09,"15,664.08",746.39,992.47,0.22,"13,925",04-06-2020 11:54,14-02-2021 02:20,Yes,333,4. 181 - 360 days,,,,,,,,
21002432,ZR-48688-Barcelona Chair (Italian White),Augustine Paul,Approved,24-06-2021 01:38,"12,924.97",294.35,941.29,0.33,"11,689",04-06-2020 11:46,19-12-2020 07:03,Yes,385,5. Above 360 days,,,,,,,,
21000531,ZR-48694-Barcelona Loveseat (Aniline Black),Jasmine Frank,Created,03-10-2020 10:45,"15,965.10","1,055.67",303.88,0.44,"14,606",04-06-2020 05:59,24-07-2020 08:26,No,121,3. 121 - 180 days,,,,,,,,
21001905,ZR-1627644-OX Chair and ottoman (Italian red),Augustine Paul,Created,17-06-2021 05:50,"22,309.01","1,884.63",901.86,0.48,"19,523",04-06-2020 04:46,13-05-2021 04:22,Yes,378,5. Above 360 days,,,,,,,,
21000561,ZR-1513254-Barcelona Chair and Ottoman (Aniline Red),Tina Thomas,Approved,27-05-2021 09:12,"30,242.14","1,408.74",402.09,0.31,"28,431",03-06-2020 06:35,16-01-2021 07:03,Yes,358,4. 181 - 360 days,,,,,,,,
21001162,ZR-1629693-Barcelona Daybed (Italian White),Tina Thomas,Delivered,23-06-2021 11:02,"11,351.11",656.47,218.96,0.33,"10,476",03-06-2020 05:56,19-01-2021 04:02,Yes,385,5. Above 360 days,,,,,,,,
21000836,ZR-50614-Barcelona Chair and Ottoman (Aniline Black),Tina Thomas,Cancelled,10-06-2021 11:30,"8,750.02",609.85,156.84,0.33,"7,983",03-06-2020 02:19,22-11-2020 10:59,No,372,5. Above 360 days,,,,,,,,
21001471,ZR-1573862-Barcelona Chair (Aniline Choc Brown),Augustine Paul,Cancelled,29-06-2021 11:58,"22,046.56","1,703.64",487.78,0.14,"19,855",02-06-2020 10:52,21-06-2021 10:14,No,392,5. Above 360 days,,,,,,,,
21000022,ZR-1602568-Barcelona Chair and Ottoman (Aniline White),David Love,Cancelled,14-06-2021 04:36,"26,607.76","2,608.32","1,578.30",0.14,"22,421",02-06-2020 06:24,05-06-2021 01:14,No,377,5. Above 360 days,,,,,,,,
21001154,ZR-1596988-Ox style chair with ottoman (Italian black),Tina Thomas,Approved,13-04-2021 01:28,"44,507.12","4,012.59",811.23,0.30,"39,683",02-06-2020 04:59,02-01-2021 10:43,No,315,4. 181 - 360 days,,,,,,,,
21000444,ZR-1509535-Eames Al Group Ribbed High Back Management Chair (Aniline Choc Brown),Pete Zachariah,Approved,07-03-2021 12:48,"24,490.71","2,415.12","1,610.04",0.46,"20,466",02-06-2020 02:11,17-02-2021 02:38,No,278,4. 181 - 360 days,,,,,,,,
21002682,ZR-1511274-Barcelona Chair (Italian Black),David Love,Cancelled,29-04-2021 09:58,"3,622.93",58.85,120.18,0.10,"3,444",01-06-2020 10:37,10-03-2021 11:47,No,332,4. 181 - 360 days,,,,,,,,
21000081,ZR-1596925-LC3 Sofa (Aniline Camel),David Love,Delivered,29-06-2021 03:15,"10,340.59",116.73,908.44,0.41,"9,315",01-06-2020 10:27,26-06-2021 01:14,Yes,393,5. Above 360 days,,,,,,,,
21002784,ZR-1628606-Knoll Sofa (Italian Black),Jasmine Frank,Delivered,24-05-2021 12:19,"17,995.27","1,104.83",73.56,0.12,"16,817",30-05-2020 03:14,14-02-2021 09:53,Yes,359,4. 181 - 360 days,,,,,,,,
21000701,ZR-1539234-MODWAY product,David Love,Approved,27-01-2021 08:51,"13,955.13",376.15,306.61,0.36,"13,272",30-05-2020 02:00,29-10-2020 12:47,No,242,4. 181 - 360 days,,,,,,,,
21003367,ZR-1570980-Barcelona Chair and Ottoman (Aniline Grey),Augustine Paul,Created,07-04-2021 01:58,"17,177.90",699.09,408.38,0.43,"16,070",29-05-2020 09:19,06-04-2021 11:49,No,313,4. 181 - 360 days,,,,,,,,
21000520,ZR-1568031-Brno Flat Chair (Aniline Black),Thomas Mondrake,Delivered,15-06-2020 05:34,"20,005.13","1,133.93","1,512.31",0.10,"17,359",29-05-2020 07:30,08-06-2020 04:53,No,17,1. 0 - 60 days,,,,,,,,
21001130,ZR-1598909-Brno Flat Chair (Italian White),Tina Thomas,Approved,16-06-2021 07:15,"39,189.07","3,174.06","2,714.05",0.04,"33,301",29-05-2020 06:15,13-06-2020 02:19,Yes,383,5. Above 360 days,,,,,,,,
21000600,ZR-1755-Knoll Sofa (Aniline Black),Roger Terrence,Approved,21-06-2021 08:09,"17,227.30",757.05,"1,316.85",0.40,"15,153",29-05-2020 04:01,27-04-2021 04:18,Yes,388,5. Above 360 days,,,,,,,,
21000791,ZR-1513227-Knoll Sofa (Italian Choc Brown),Santa Cruz Clara,Delivered,18-04-2021 11:36,"16,794.23",802.08,"1,133.47",0.32,"14,859",28-05-2020 07:17,15-01-2021 04:27,No,325,4. 181 - 360 days,,,,,,,,
21001555,ZR-52566-Barcelona Bench A (Italian Black),Lazar Mathew,Approved,11-02-2021 03:29,"3,797.70",367.83,64.26,0.39,"3,366",28-05-2020 06:01,27-10-2020 03:26,No,259,4. 181 - 360 days,,,,,,,,
21002854,ZR-1600795-Barcelona Chair and Ottoman (Italian White),Roger Terrence,Delivered,16-03-2021 03:40,"14,398.45","1,133.25","1,173.83",0.37,"12,091",27-05-2020 12:01,17-01-2021 06:22,No,293,4. 181 - 360 days,,,,,,,,
21002320,ZR-48718-Barcelona Chair and Ottoman (Aniline Black),Rozario Diego,Cancelled,22-03-2021 04:30,"10,249.84",807.20,517.05,0.42,"8,926",27-05-2020 09:13,02-02-2021 09:45,No,299,4. 181 - 360 days,,,,,,,,
21003173,ZR-50676-LC4(Ponyskin Brown-White),Lazar Mathew,Cancelled,11-06-2021 06:44,"1,984.88",188.29,65.16,0.43,"1,731",27-05-2020 08:22,18-05-2021 03:43,No,380,5. Above 360 days,,,,,,,,
21003019,ZR-1540159-Eames Lounge Chair with Ottoman (Aniline Camel wit,Rozario Diego,Delivered,12-03-2021 05:03,"29,275.39","2,244.23","1,838.14",0.02,"25,193",27-05-2020 02:40,18-11-2020 04:15,No,289,4. 181 - 360 days,,,,,,,,
21001881,ZR-1537279-Noguchi Coffee Table (Black Wood),Harold Pawlan,Cancelled,11-01-2021 02:09,"11,564.26",695.67,"1,076.84",0.25,"9,792",27-05-2020 01:06,03-10-2020 06:06,No,229,4. 181 - 360 days,,,,,,,,
21003063,ZR-1598756-Barcelona Chair (Italian White),Pete Zachariah,Approved,03-06-2021 01:26,"5,355.51",118.51,56.91,0.09,"5,180",26-05-2020 12:18,20-12-2020 04:57,Yes,373,5. Above 360 days,,,,,,,,
21001339,ZR-1569054-Barcelona Chair and Ottoman (Aniline Camel),Santa Cruz Clara,Created,25-11-2020 12:45,"25,106.89",839.62,848.78,0.49,"23,418",26-05-2020 06:08,15-08-2020 03:10,No,183,4. 181 - 360 days,,,,,,,,
21000259,ZR-1627767-Barcelona Chair and Ottoman (Italian Choc Brown),Rozario Diego,Cancelled,05-01-2021 06:35,"25,773.43","1,722.32","1,543.27",0.15,"22,508",25-05-2020 10:49,13-11-2020 06:13,No,225,4. 181 - 360 days,,,,,,,,
21000650,ZR-1629475-OX chair and ottoman (aniline black),Harold Pawlan,Approved,11-05-2021 10:27,"6,962.95",605.46,325.97,0.48,"6,032",25-05-2020 10:08,19-01-2021 04:34,Yes,351,4. 181 - 360 days,,,,,,,,
21000670,ZR-1630530-Eames Soft Pad High Back Chair (Aniline Black),Jasmine Frank,Cancelled,16-03-2021 06:14,"25,880.62",548.02,145.90,0.30,"25,187",25-05-2020 07:45,06-11-2020 11:55,No,295,4. 181 - 360 days,,,,,,,,
21001389,ZR-1603622-LC4 Chaise Lounge Chair (Italian Ivory),Lazar Mathew,Delivered,18-03-2021 07:00,"21,112.16","1,998.35","1,167.68",0.13,"17,946",24-05-2020 12:35,03-12-2020 06:43,No,298,4. 181 - 360 days,,,,,,,,
21001736,ZR-1602779-Barcelona Chair (Italian Choc Brown),Thomas Mondrake,Cancelled,03-04-2021 05:53,"4,166.38",322.92,170.88,0.42,"3,673",23-05-2020 12:50,13-01-2021 11:08,No,315,4. 181 - 360 days,,,,,,,,
21002570,ZR-53499-Barcelona Chair (Aniline Black),Tina Thomas,Approved,16-06-2021 06:43,"22,970.53",414.56,408.60,0.36,"22,147",23-05-2020 08:24,09-06-2021 01:16,Yes,389,5. Above 360 days,,,,,,,,
21001544,ZR-1603526-FineMod products,Pete Zachariah,Delivered,10-05-2021 10:55,"23,222.99","2,249.13","1,806.61",0.25,"19,167",23-05-2020 06:20,09-03-2021 04:27,Yes,352,4. 181 - 360 days,,,,,,,,
21000483,ZR-53618-barcelona ottoman only (aniline black),Santa Cruz Clara,Approved,07-06-2021 06:47,"18,311.58",270.82,10.25,0.48,"18,031",22-05-2020 10:43,08-02-2021 06:02,Yes,381,5. Above 360 days,,,,,,,,
21000375,ZR-48688-Barcelona Chair (Italian Choc Brown),Jasmine Frank,Approved,18-06-2021 01:07,"15,323.53","1,119.46",496.98,0.09,"13,707",22-05-2020 08:29,05-02-2021 11:05,Yes,392,5. Above 360 days,,,,,,,,
21002323,ZR-49648-Barcelona ottoman (Italian Black),Rozario Diego,Created,15-04-2021 06:03,"7,769.12",345.37,431.85,0.10,"6,992",21-05-2020 11:25,10-09-2020 01:53,No,329,4. 181 - 360 days,,,,,,,,
21002048,ZR-1603557-Barcelona Daybed (Italian White),Tina Thomas,Created,07-05-2021 03:26,"18,080.30","1,278.84","1,196.04",0.42,"15,605",20-05-2020 10:46,31-12-2020 09:12,Yes,352,4. 181 - 360 days,,,,,,,,
21001259,ZR-48724-Barcelona Chair (Italian White),Harold Pawlan,Cancelled,29-05-2021 10:56,"22,551.65","1,476.38","1,480.13",0.14,"19,595",20-05-2020 05:02,14-01-2021 02:31,No,374,5. Above 360 days,,,,,,,,
21000773,ZR-1512322-Eames Soft Pad High Back Chair (Aniline White),Lazar Mathew,Approved,16-06-2021 12:00,"3,452.29",335.84,104.29,0.17,"3,012",19-05-2020 10:14,17-05-2021 02:18,Yes,393,5. Above 360 days,,,,,,,,
21000975,ZR-1627613-MODWAY product,David Love,Approved,16-12-2020 09:35,"23,710.23",582.17,47.78,0.27,"23,080",18-05-2020 09:07,27-08-2020 07:31,No,212,4. 181 - 360 days,,,,,,,,
21001693,ZR-1571004-Barcelona Chair (Italian White),David Love,Cancelled,04-06-2021 03:55,"22,757.95","1,847.46",599.87,0.38,"20,311",17-05-2020 06:27,03-06-2021 08:24,No,383,5. Above 360 days,,,,,,,,
21002948,ZR-49651-Barcelona ottoman only (aniline white),Santa Cruz Clara,Cancelled,22-02-2021 02:09,"34,736.31","2,451.05","1,773.84",0.41,"30,511",17-05-2020 05:26,09-08-2020 07:49,No,281,4. 181 - 360 days,,,,,,,,
21000528,ZR-1567228-Eames Lounge Chair with Ottoman (Aniline Black wit,Tina Thomas,Approved,26-06-2021 12:45,"5,125.71",171.68,428.88,0.15,"4,525",17-05-2020 05:10,18-06-2021 05:48,Yes,405,5. Above 360 days,,,,,,,,
21000815,ZR-48780-Barcelona Style Coffee Table (3/4 glass),Tina Thomas,Cancelled,27-10-2020 10:28,"35,434.56",899.93,"2,013.99",0.36,"32,521",16-05-2020 09:19,20-10-2020 07:54,No,164,3. 121 - 180 days,,,,,,,,
21000289,ZR-1626777-Knoll Loveseat (Aniline Black),Tina Thomas,Created,13-05-2021 01:56,"30,426.25",585.21,"1,267.47",0.44,"28,574",16-05-2020 09:09,07-04-2021 03:42,Yes,362,5. Above 360 days,,,,,,,,
21000389,ZR-49810-Arco Floor Base (Stainless Steel-Marble in White),Lazar Mathew,Approved,26-02-2021 05:31,"6,166.51",397.43,329.77,0.30,"5,439",16-05-2020 03:52,18-02-2021 05:29,No,286,4. 181 - 360 days,,,,,,,,
21001286,ZR-1573889-Barcelona Chair (Aniline Choc Brown),Roger Terrence,Cancelled,13-02-2021 05:38,"4,110.99",317.20,241.10,0.31,"3,553",15-05-2020 12:19,26-11-2020 11:16,No,274,4. 181 - 360 days,,,,,,,,
21000581,ZR-51603-Barcelona Sofa (Italian Black),Lazar Mathew,Approved,16-08-2020 05:37,"16,777.48","1,412.68","1,499.46",0.34,"13,865",15-05-2020 03:56,17-07-2020 06:06,No,93,2. 61 - 120 days,,,,,,,,
21001156,ZR-1602562-Barcelona Sofa (Italian Black),Roger Terrence,Approved,29-03-2021 01:32,"6,532.99",60.83,630.66,0.50,"5,841",15-05-2020 03:12,29-07-2020 01:57,No,318,4. 181 - 360 days,,,,,,,,
21000982,ZR-1626715-Barcelona Chair (Italian Black),Augustine Paul,Approved,20-12-2020 10:58,"5,938.91",187.14,414.48,0.29,"5,337",14-05-2020 09:25,18-05-2020 03:30,No,220,4. 181 - 360 days,,,,,,,,
21002543,ZR-48625-Knoll Sofa (Aniline Black),Roger Terrence,Cancelled,13-06-2021 07:42,"26,739.72","2,362.05",304.41,0.26,"24,073",14-05-2020 06:28,21-11-2020 12:04,No,395,5. Above 360 days,,,,,,,,
21002088,ZR-1569950-Barcelona Chair and Ottoman (Italian Black),Lazar Mathew,Approved,25-04-2021 02:01,"26,994.23",939.79,"1,829.05",0.40,"24,225",14-05-2020 01:29,23-05-2020 07:14,No,346,4. 181 - 360 days,,,,,,,,
21002269,ZR-1629658-Barcelona Daybed (Aniline Grey  LIght walnut),Jasmine Frank,Created,21-06-2021 07:30,"24,681.38",216.09,477.26,0.03,"23,988",13-05-2020 04:21,27-05-2021 04:27,Yes,404,5. Above 360 days,,,,,,,,
21000449,ZR-1573829-Barcelona Chair (Italian Choc Brown),Roger Terrence,Delivered,12-03-2021 08:46,"14,401.82",758.32,477.18,0.32,"13,166",12-05-2020 12:00,15-11-2020 07:12,No,304,4. 181 - 360 days,,,,,,,,
21000850,ZR-1571906-Barcelona Chair (Aniline Ivory),Rozario Diego,Approved,13-03-2021 02:40,"8,187.30",56.36,526.46,0.48,"7,604",12-05-2020 06:08,28-02-2021 09:13,No,305,4. 181 - 360 days,,,,,,,,
21002012,ZR-48753-Egg Chair (Aniline Black),Thomas Mondrake,Created,17-06-2021 09:57,"24,807.37",693.37,642.83,0.17,"23,471",11-05-2020 06:31,19-04-2021 02:55,Yes,402,5. Above 360 days,,,,,,,,
21001121,ZR-1569113-Noguchi Table (Dark Walnut),Roger Terrence,Cancelled,12-06-2021 01:38,"16,864.83",792.11,257.57,0.15,"15,815",11-05-2020 03:54,16-05-2021 03:53,No,397,5. Above 360 days,,,,,,,,
21001566,ZR-1602563-Egg chair and ottoman,Roger Terrence,Created,22-04-2021 04:16,"34,757.84",641.34,"2,707.73",0.24,"31,409",10-05-2020 12:20,08-04-2021 01:11,No,347,4. 181 - 360 days,,,,,,,,
21000078,ZR-1567038-Barcelona Chair (Aniline White),Tina Thomas,Approved,23-02-2021 09:59,"27,377.86","2,265.39","1,172.00",0.47,"23,940",10-05-2020 10:48,03-02-2021 03:59,No,289,4. 181 - 360 days,,,,,,,,
21000839,ZR-1598814-LC4 Chaise Lounge Chair (Aniline Choc Brown),David Love,Delivered,31-03-2021 02:08,404.08,18.9,29.87,0.31,355,10-05-2020 03:41,07-12-2020 06:28,No,325,4. 181 - 360 days,,,,,,,,
21001394,ZR-48725-Shell chair (Italian ivory with natural),Tina Thomas,Approved,25-06-2021 09:28,"2,938.44",204.32,8.36,0.24,"2,726",09-05-2020 10:50,05-02-2021 05:11,Yes,412,5. Above 360 days,,,,,,,,
21000277,ZR-1569051-Replacement part,Santa Cruz Clara,Created,22-10-2020 10:54,393.11,36.02,18.68,0.41,338,09-05-2020 09:48,19-10-2020 10:18,No,166,3. 121 - 180 days,,,,,,,,
21000664,ZR-1514182-Slice Chair (Italian Black),Rozario Diego,Approved,01-05-2021 01:46,"10,482.05",605.96,973.50,0.41,"8,903",09-05-2020 05:21,02-06-2020 11:18,Yes,357,4. 181 - 360 days,,,,,,,,
21002949,ZR-1599680-LC2 Chair (Italian Brown),Tina Thomas,Approved,23-01-2021 02:41,"26,174.80",397.05,"1,779.74",0.00,"23,998",08-05-2020 02:27,26-05-2020 05:54,No,260,4. 181 - 360 days,,,,,,,,
21003450,ZR-1603714-Barcelona Chair (Italian Black),Tina Thomas,Delivered,17-04-2021 06:38,"26,377.23",686.65,167.31,0.27,"25,523",07-05-2020 08:09,28-11-2020 01:53,No,345,4. 181 - 360 days,,,,,,,,
21000851,ZR-1630467-Knoll Sofa (Fabric  Light Grey),David Love,Delivered,03-04-2021 06:13,"20,310.35","1,088.42",182.05,0.12,"19,040",07-05-2020 06:10,01-04-2021 01:19,No,331,4. 181 - 360 days,,,,,,,,
21001840,ZR-1629569-Eames Lounge Chair with Ottoman (Aniline White wit,Rozario Diego,Approved,23-06-2021 10:39,"12,783.17",361.72,590.84,0.39,"11,831",07-05-2020 05:28,12-06-2021 08:55,Yes,412,5. Above 360 days,,,,,,,,
21001426,ZR-1596982-MODWAY product,Santa Cruz Clara,Cancelled,01-12-2020 02:37,"53,681.37",361.80,"2,894.26",0.32,"50,425",07-05-2020 04:35,26-05-2020 11:30,No,208,4. 181 - 360 days,,,,,,,,
21001273,ZR-1597950-Eames Lounge Chair with Ottoman (Aniline Black wit,Jasmine Frank,Delivered,21-05-2021 03:23,"19,892.10","1,173.76",425.83,0.49,"18,293",06-05-2020 11:29,01-05-2021 03:57,Yes,380,5. Above 360 days,,,,,,,,
21001689,ZR-51540-Barcelona Sofa (Aniline Camel),David Love,Approved,16-06-2021 11:29,"2,393.08",198.50,85.70,0.11,"2,109",06-05-2020 07:47,14-06-2021 12:57,Yes,406,5. Above 360 days,,,,,,,,
21000093,ZR-1538300-Barcelona Daybed (Italian Black  Light walnut),David Love,Approved,06-11-2020 01:46,"21,476.31","1,018.29",913.20,0.17,"19,545",05-05-2020 12:39,18-05-2020 08:08,No,185,4. 181 - 360 days,,,,,,,,
21001958,ZR-1544131-Barcelona Chair (Aniline Black),David Love,Approved,12-05-2021 01:30,"39,108.82","1,958.78",675.83,0.22,"36,474",05-05-2020 05:19,10-03-2021 10:06,Yes,372,5. Above 360 days,,,,,,,,
21002229,ZR-1596922-Barcelona Daybed (Italian Black),David Love,Approved,13-07-2020 09:22,"16,280.61",919.21,"1,145.81",0.40,"14,216",04-05-2020 01:34,26-06-2020 11:38,No,70,2. 61 - 120 days,,,,,,,,
21002189,ZR-1570853-Barcelona Chair (Italian Choc Brown),Tina Thomas,Cancelled,10-06-2021 10:07,"3,370.46",41.29,229.50,0.33,"3,100",03-05-2020 11:35,14-05-2021 04:39,No,403,5. Above 360 days,,,,,,,,
21000953,ZR-51574-Brno Flat Chair (Italian Black),Tina Thomas,Created,05-04-2021 08:16,"33,309.84","1,923.56","1,267.41",0.13,"30,119",03-05-2020 08:56,25-09-2020 11:09,No,337,4. 181 - 360 days,,,,,,,,
21002321,ZR-1628635-Barcelona Ottoman Only (Aniline Ivory),David Love,Approved,04-04-2021 09:05,"10,164.24",372.83,806.37,0.04,"8,985",03-05-2020 04:12,15-12-2020 01:14,No,336,4. 181 - 360 days,,,,,,,,
21001874,ZR-1568157-Eames Lounge Chair (Palisander  Aniline Autumn tan,Jasmine Frank,Approved,21-04-2021 09:23,"18,924.99",811.30,"1,610.46",0.23,"16,503",03-05-2020 03:05,20-04-2021 08:14,No,353,4. 181 - 360 days,,,,,,,,
21002077,ZR-1599869-Barcelona Chair and Ottoman (Italian Black),Pete Zachariah,Cancelled,23-05-2021 09:18,"20,960.17","1,975.34","1,353.36",0.47,"17,631",03-05-2020 01:36,23-04-2021 01:19,No,385,5. Above 360 days,,,,,,,,
21000833,ZR-1543142-Barcellona Ottoman only (Italian Red),Thomas Mondrake,Created,24-11-2020 08:04,"6,185.96",460.66,341.72,0.42,"5,384",02-05-2020 11:41,18-11-2020 05:52,No,206,4. 181 - 360 days,,,,,,,,
21000151,ZR-1513284-Knoll Chair (Italian Ivory),Santa Cruz Clara,Created,15-04-2021 07:21,"27,587.43","1,508.81","2,290.50",0.13,"23,788",02-05-2020 07:10,27-03-2021 11:18,No,348,4. 181 - 360 days,,,,,,,,
21002664,ZR-1542241-Barcelona Chair (Italian Black),Tina Thomas,Delivered,13-04-2021 05:47,"10,860.48",813.05,257.18,0.25,"9,790",30-04-2020 12:55,06-04-2021 07:01,No,348,4. 181 - 360 days,,,,,,,,
21000056,ZR-1573767-Barcelona Chair adn Ottoman (Vintage  Copper Brown,Santa Cruz Clara,Created,01-05-2021 06:29,"11,610.52",72.74,59.44,0.34,"11,478",30-04-2020 06:16,05-05-2020 07:38,Yes,366,5. Above 360 days,,,,,,,,
21001760,ZR-1568189-Barcelona Chair (Aniline Camel),Rozario Diego,Approved,11-06-2021 07:59,"3,944.11",382.72,224.75,0.36,"3,337",29-04-2020 12:17,29-03-2021 06:05,Yes,408,5. Above 360 days,,,,,,,,
21002376,ZR-1509504-Barcelona Chair (Italian White),Santa Cruz Clara,Delivered,04-06-2021 02:39,"10,800.87",757.37,34.56,0.06,"10,009",29-04-2020 08:23,21-02-2021 07:30,Yes,401,5. Above 360 days,,,,,,,,
21000685,ZR-1629601-Barcelona Chair (Italian Ivory),Rozario Diego,Delivered,28-12-2020 05:06,"26,134.04","1,621.34","2,504.61",0.09,"22,008",27-04-2020 12:02,13-10-2020 02:46,No,245,4. 181 - 360 days,,,,,,,,
21000566,ZR-1539353-Barcelona Chair (Italian White),Jasmine Frank,Delivered,27-03-2021 02:14,"25,202.64",129.30,335.79,0.45,"24,738",27-04-2020 07:30,16-03-2021 01:14,No,334,4. 181 - 360 days,,,,,,,,
21000983,ZR-1510530-Noguchi Coffee Table (Walnut Wood),Augustine Paul,Created,08-09-2020 03:11,"9,495.13",194.58,142.11,0.44,"9,158",27-04-2020 03:23,09-06-2020 02:45,No,134,3. 121 - 180 days,,,,,,,,
21000127,ZR-1598817-Eames Soft Pad High Back Chair (Aniline Camel),Roger Terrence,Delivered,26-04-2021 03:11,"10,196.83",524.56,192.66,0.40,"9,480",26-04-2020 11:57,16-07-2020 11:05,No,365,5. Above 360 days,,,,,,,,
21001118,ZR-1569925-Barcelona Chair (Aniline White),Lazar Mathew,Approved,06-12-2020 07:24,"11,928.13",970.44,623.75,0.06,"10,334",26-04-2020 07:07,12-08-2020 06:12,No,224,4. 181 - 360 days,,,,,,,,
21000360,ZR-1598815-Barcelona ottoman only (aniline camel),Jasmine Frank,Approved,08-06-2021 06:23,"27,721.09","1,647.59",18.81,0.31,"26,055",26-04-2020 05:32,29-03-2021 07:31,Yes,408,5. Above 360 days,,,,,,,,
21003177,ZR-1509472-Barcelona Chair (Italian Ivory),Augustine Paul,Delivered,14-03-2021 08:40,"12,282.67",253.87,261.44,0.36,"11,767",25-04-2020 11:29,10-11-2020 09:26,No,323,4. 181 - 360 days,,,,,,,,
21003320,ZR-1628573-Barcelona Daybed (Aniline Black),Tina Thomas,Delivered,18-08-2020 12:02,"24,950.73",519.39,950.33,0.01,"23,481",25-04-2020 09:00,24-06-2020 09:35,No,115,2. 61 - 120 days,,,,,,,,
21000265,ZR-1598880-Cup Style chair (Italian Ivory),Tina Thomas,Delivered,03-06-2021 06:20,"19,160.06",301.81,"1,435.15",0.10,"17,423",24-04-2020 10:38,20-06-2020 04:05,Yes,405,5. Above 360 days,,,,,,,,
21002029,ZR-1601669-LC2 Sofa (Italian Black),Tina Thomas,Approved,27-06-2020 07:15,"9,016.33",164.86,863.44,0.03,"7,988",23-04-2020 03:23,07-05-2020 05:16,No,65,2. 61 - 120 days,,,,,,,,
21002156,ZR-48814-Eames Walnut Stool,Jasmine Frank,Created,30-05-2021 04:44,"12,319.20",628.83,682.49,0.11,"11,008",22-04-2020 06:38,17-05-2021 11:14,Yes,403,5. Above 360 days,,,,,,,,
21000365,ZR-1598786-LC2 Sofa (Italian White),Rozario Diego,Cancelled,17-04-2021 04:46,"37,519.13","3,535.82",174.95,0.36,"33,808",22-04-2020 06:06,26-08-2020 12:55,No,360,4. 181 - 360 days,,,,,,,,
21000782,ZR-1544065-Barcelona Chair (Italian Black),Lazar Mathew,Created,18-08-2020 01:17,"6,101.78",513.47,212.32,0.00,"5,376",22-04-2020 06:02,27-07-2020 10:10,No,118,2. 61 - 120 days,,,,,,,,
21000572,ZR-50671-Arco Floor Base (Stainless Steel-Marble in White),Tina Thomas,Delivered,19-08-2020 07:30,"4,093.35",397.70,43.99,0.34,"3,652",21-04-2020 04:50,03-08-2020 01:15,No,120,2. 61 - 120 days,,,,,,,,
21001650,ZR-1542983-Barcelona Chair and Ottoman (Aniline Grey),Tina Thomas,Approved,08-12-2020 01:35,"24,908.81",921.01,"2,252.07",0.28,"21,736",21-04-2020 04:39,26-07-2020 03:35,No,231,4. 181 - 360 days,,,,,,,,
21000719,ZR-1544131-Barcelona Chair and Ottoman (Italian White),Jasmine Frank,Cancelled,19-03-2021 07:18,"9,975.25",112.18,909.66,0.41,"8,953",21-04-2020 02:03,05-01-2021 03:34,No,332,4. 181 - 360 days,,,,,,,,
21001109,ZR-1630556-Eames chair and ottoman (aniline chocolate brown w,Jasmine Frank,Delivered,03-03-2021 11:27,"5,274.51",176.39,82.49,0.37,"5,016",20-04-2020 01:24,26-02-2021 10:43,No,317,4. 181 - 360 days,,,,,,,,
21000522,ZR-1602565-Knoll Sofa (Italian White),David Love,Created,07-04-2021 07:13,"46,939.35","3,667.18","2,465.59",0.43,"40,807",19-04-2020 12:39,06-02-2021 03:28,No,353,4. 181 - 360 days,,,,,,,,
21002709,ZR-1571846-Barcelona Chair and Ottoman (Aniline Choc Brown),Harold Pawlan,Approved,19-05-2021 04:20,"23,844.61","1,458.19","1,998.48",0.06,"20,388",19-04-2020 10:12,18-04-2021 10:42,Yes,395,5. Above 360 days,,,,,,,,
21000524,ZR-1626594-PH Artichoke Lamp 19' (White),Tina Thomas,Created,02-07-2021 07:40,"34,369.62","3,103.40","3,430.88",0.34,"27,835",18-04-2020 03:21,01-07-2021 06:39,Yes,440,5. Above 360 days,,,,,,,,
21000143,ZR-1572895-Office Star product,Lazar Mathew,Approved,11-10-2020 06:23,"23,152.85","1,140.08","1,328.32",0.45,"20,684",17-04-2020 07:19,01-06-2020 08:12,No,177,3. 121 - 180 days,,,,,,,,
21002467,ZR-1627771-Office Star product,Tina Thomas,Cancelled,26-01-2021 05:52,"12,332.29",724.70,478.87,0.28,"11,129",16-04-2020 11:03,10-09-2020 05:04,No,285,4. 181 - 360 days,,,,,,,,
21000467,ZR-1514247-Barcelona Chair (Aniline Black),Roger Terrence,Created,24-05-2021 09:02,"31,456.77","2,526.94","2,712.08",0.25,"26,218",16-04-2020 06:58,26-10-2020 07:08,Yes,403,5. Above 360 days,,,,,,,,
